species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,2506564625.99791,1311502747.86361,-63980759.81476545,5077110011.810585,34.9271654040404,71765475.29700045,37549647.46471795,-1831833.733846724,145362784.3278476
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Mortality,External,All causes,1106280105.39239,187699959.628469,738388184.5205908,1474172026.2641892,34.9271654040404,31673916.064898144,5374039.303136684,21140799.030750245,42207033.099046044
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,1318808980.81008,201541134.814087,923788356.5744696,1713829605.0456905,34.9271654040404,37758832.288678065,5770326.119587493,26448993.094286576,49068671.48306955
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Production loss,External,All causes,6530808001.81401,1856555970.83385,2891958298.979664,10169657704.648355,34.9271654040404,186983625.10284102,53155071.39949817,82799685.15982462,291167565.0458574
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,9731615007.62118,2540127591.33985,4752964928.595074,14710265086.647285,34.9271654040404,278625960.482193,72726416.87223797,136082183.4126066,421169737.5517794
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,137548827.16532,22391134.4071086,93662203.72738716,181435450.60325286,34.9271654040404,3938161.7595972517,641080.779046512,2681643.432666089,5194680.086528415
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,115875795.7274,21049598.7228489,74618582.23061615,157133009.22418386,34.9271654040404,3317640.9933912186,602671.2582983864,2136405.327126381,4498876.659656056
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,759558410.869813,159621615.367448,446700044.7496149,1072416776.990011,34.9271654040404,21746923.979749776,4570127.96546561,12789473.16743718,30704374.79206237
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,1634910085.18917,260234223.908204,1124851006.32909,2144969164.0492496,34.9271654040404,46809125.970470026,7450768.503478381,32205619.703652404,61412632.237287655
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,359927042.706731,52175324.3019816,257663407.0748471,462190678.33861494,34.9271654040404,10305074.532761665,1493832.1990465885,7377163.422630352,13232985.642892977
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,342970903.693353,48539165.5760565,247834139.16428226,438107668.22242373,34.9271654040404,9819603.157766644,1389725.304488679,7095741.560968833,12543464.754564455
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,859838119.895259,195673311.812331,476318428.7430903,1243357811.0474277,34.9271654040404,24618033.26861997,5602324.42423442,13637477.397120506,35598589.140119426
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,1078893245.69067,221765974.196479,644231936.2655711,1513554555.115769,34.9271654040404,30889802.628124606,6349383.685480097,18445010.604583614,43334594.6516656
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,All causes,51004279.4815807,7931460.10752285,35458617.67083591,66549941.29232548,34.9271654040404,1460304.0038193446,227085.7086674813,1015216.0148310814,1905391.9928076079
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,88226970.1856973,9525626.4536202,69556742.3366017,106897198.0347929,34.9271654040404,2526027.210198144,272728.30026218697,1991479.7416842573,3060574.6787120304
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,All causes,468068519.350656,339377854.99672,-197112076.44291526,1133249115.1442273,34.9271654040404,13401274.163992405,9716730.546861399,-5643517.707855937,32446066.03584075
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,1889061843.18137,1254489102.55102,-569736797.818629,4347860484.181369,34.9271654040404,54085747.335305996,35917289.251474716,-16312139.597584447,124483634.26819643
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,16248977.979269,3399663.93632073,9585636.66408037,22912319.29445763,34.9271654040404,465224.6408003469,97335.81002045628,274446.45316025265,656002.8284404412
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,33362504.3011647,4333366.09500243,24869106.75495994,41855901.84736946,34.9271654040404,955202.1733004792,124068.64527578131,712027.6285599478,1198376.7180410104
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,21815331.4373143,5595966.17799276,10847237.728448492,32783425.146180112,34.9271654040404,624594.9588222435,160218.1600842253,310567.3650571619,938622.5525873251
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,67819818.5806018,14215734.06785,39956979.8076158,95682657.35358779,34.9271654040404,1941749.8613487927,407010.8153181395,1144008.6633252392,2739491.059372346
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,21024421.9312902,4360086.61370309,12478652.168432146,29570191.694148257,34.9271654040404,601950.4213433273,124833.68069710894,357276.4071769937,846624.4355096607
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,37596276.7244764,5157025.51445807,27488506.71613858,47704046.732814215,34.9271654040404,1076419.3512287496,147650.84583306898,787023.6933959344,1365815.009061565
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,53755001.7930923,13280864.7242422,27724506.933577593,79785496.65260701,34.9271654040404,1539059.9600983905,380244.5623802571,793780.6178330865,2284339.302363694
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,SNNP,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,149783044.380225,24492670.1654658,101777410.85591203,197788677.90453798,34.9271654040404,4288439.747329108,701249.869038398,2913990.004013848,5662889.490644369
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,All causes,156460396.283993,28925169.4197536,99767064.22127596,213153728.34671006,34.9271654040404,4479619.072262118,828156.7967266967,2856431.750677793,6102806.393846443
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,297754460.326741,36028825.3755812,227137962.59060183,368370958.06288016,34.9271654040404,8525010.743995175,1031541.6369692959,6503189.135535355,10546832.352454996
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,All causes,3198816181.52694,816150312.739081,1599161568.558341,4798470794.495539,34.9271654040404,91585336.07072787,23367207.252514917,45785609.855798624,137385062.2856571
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,All conditions,9908861431.1413,1929597344.66085,6126850635.606034,13690872226.676567,34.9271654040404,283700704.49504715,55246319.65803995,175417917.96528885,391983491.0248055
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,90357325.890553,21450360.1472467,48314620.00194947,132400031.77915654,34.9271654040404,2587021.444348312,614145.462396021,1383296.338052111,3790746.550644513
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,128477299.873276,20942762.3332539,87429485.70009835,169525114.04645365,34.9271654040404,3678434.776685704,599612.424626684,2503194.424417403,4853675.1289540045
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,418301286.300625,145541854.452441,133039251.57384068,703563321.0274093,34.9271654040404,11976388.048147636,4167010.1987607796,3809048.0585765084,20143728.03771876
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,820062565.106072,250203400.174206,329663900.76462823,1310461229.4475157,34.9271654040404,23479218.986697573,7163575.895147285,9438610.232208895,37519827.741186254
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,All conditions,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,All causes,2973875.95182234,490871.725154013,2011767.3705204744,3935984.5331242057,34.9271654040404,85145.0702460475,14054.152963046598,57598.93043847616,112691.21005361884
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,All conditions,4451152.75377139,550638.255635081,3371901.7727266313,5530403.734816149,34.9271654040404,127440.99620682292,15765.329057346942,96540.95125442292,158341.04115922295
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,All causes,34485907.4541559,30124230.1436461,-24557583.62739045,93529398.53570226,34.9271654040404,987366.339501646,862487.115549357,-703108.4069750936,2677841.085978386
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,Brucellosis,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,FMD,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,Other diseases,,,,,34.9271654040404,,,,
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,All conditions,103811878.237629,89272932.4708185,-71163069.40517527,278786825.88043326,34.9271654040404,2972238.8586856225,2555974.1661855946,-2037470.5070381425,7981948.224409387
Cattle,Sidama,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,,,,,34.9271654040404,,,,
